booking_id,booking_date,checkin_date,checkout_date,nights_stayed,adults,children,room_type,booking_channel,country,price_per_night,special_requests,is_canceled,previous_stays,satisfaction_score
BK000239,2023-05-21,2023-09-12,2023-09-24,12,2,0,Deluxe,Corporate,US,228.03,0,0,0,4.9
BK000240,2024-01-11,2024-02-09,2024-02-20,11,1,1,Deluxe,OTA,CH,182.66,2,0,0,4.9
BK000241,2022-05-14,2022-09-19,2022-09-28,9,1,0,Deluxe,Corporate,IT,287.7,3,0,0,4.7
BK000242,2024-02-12,2024-05-20,2024-05-27,7,1,0,Suite,Corporate,CH,297.45,4,0,7,3.9
BK000243,2025-06-13,2025-06-22,2025-06-26,4,3,0,Standard,Direct,US,145.61,2,0,5,5
BK000244,2023-02-21,2023-07-28,2023-08-03,6,2,1,Deluxe,OTA,BE,273.84,0,0,0,4.3
BK000245,2023-03-31,2023-04-19,2023-04-29,10,1,0,Standard,Travel_Agent,CH,120.67,0,0,7,3.7
BK000246,2024-10-25,2025-02-15,2025-02-20,5,2,0,Deluxe,Corporate,DE,171.07,0,0,0,3.5
BK000247,2023-03-18,2023-06-24,2023-06-30,6,2,0,Deluxe,OTA,IT,218.97,0,0,0,4.3
BK000248,2022-03-22,2022-04-03,2022-04-13,10,3,0,Standard,Travel_Agent,CA,110.65,0,0,2,4
BK000249,2024-08-12,2024-08-15,2024-08-23,8,1,0,Standard,Corporate,FR,179.25,2,0,5,4.8
BK000250,2023-11-03,2024-03-07,2024-03-14,7,1,2,Suite,OTA,CH,316.4,0,0,0,3.9
BK000251,2022-11-13,2023-02-24,2023-02-27,3,2,0,Suite,Corporate,DE,256.38,0,0,0,5
BK000252,2025-07-16,2025-07-30,2025-08-05,6,3,0,Deluxe,Corporate,ES,239.99,1,0,0,4.2
BK000253,2023-01-01,2023-01-04,2023-01-07,3,1,0,Suite,OTA,ES,360.8,0,0,0,4.7
BK000254,2022-11-01,2023-02-14,2023-02-23,9,3,0,Deluxe,Direct,FR,206.54,3,0,0,4.9
BK000255,2022-03-28,2022-08-07,2022-08-19,12,2,0,Deluxe,OTA,US,263.34,1,0,0,4.8
BK000256,2023-04-01,2023-09-16,2023-09-21,5,1,0,Standard,Travel_Agent,BE,192.16,0,0,0,3.7
BK000257,2025-06-13,2025-07-03,2025-07-06,3,2,0,Standard,OTA,IT,162.86,0,0,0,4
BK000258,2024-10-14,2024-11-21,2024-11-29,8,1,2,Executive,OTA,FR,421.53,0,0,0,4.6
BK000259,2023-11-11,2024-01-12,2024-01-19,7,1,0,Deluxe,Corporate,BE,247.34,0,0,0,3.8
BK000260,2022-04-12,2022-08-01,2022-08-10,9,1,0,Standard,Corporate,BE,145.87,3,0,0,3.9
BK000261,2025-10-04,2025-11-26,2025-12-02,6,2,0,Executive,Travel_Agent,US,323.17,0,0,0,5
BK000262,2024-11-04,2025-02-10,2025-02-16,6,3,0,Suite,OTA,FR,298.98,0,0,0,4.1
BK000263,2022-02-25,2022-07-19,2022-07-24,5,2,0,Deluxe,Travel_Agent,BE,242.26,2,0,0,4.5
BK000264,2025-07-07,2025-08-22,2025-08-28,6,2,0,Standard,OTA,FR,144.75,0,0,4,4.8
BK000265,2025-07-21,2025-12-03,2025-12-11,8,2,1,Deluxe,Travel_Agent,FR,261.35,4,0,0,3.3
BK000266,2023-11-30,2024-03-11,2024-03-15,4,1,0,Executive,Travel_Agent,NL,341.57,1,0,6,5
BK000267,2023-05-03,2023-07-10,2023-07-13,3,2,0,Deluxe,Travel_Agent,NL,225.77,0,0,2,4.7
BK000268,2023-04-13,2023-06-14,2023-06-16,2,3,0,Suite,Direct,CH,333.23,0,0,0,3.7
BK000269,2024-12-10,2025-05-15,2025-05-20,5,3,0,Standard,Travel_Agent,DE,115.08,4,0,0,3.6
BK000270,2023-08-31,2023-09-21,2023-09-22,1,2,2,Deluxe,Direct,IT,229.38,2,0,0,4.6
BK000271,2025-02-11,2025-03-01,2025-03-03,2,1,0,Standard,Travel_Agent,CH,137.2,0,0,0,3.8
BK000272,2022-04-08,2022-05-29,2022-05-30,1,2,0,Deluxe,Travel_Agent,BE,206.85,0,0,0,3.2
BK000273,2023-02-07,2023-04-02,2023-04-05,3,2,0,Standard,Corporate,FR,119.92,2,0,0,3.7
BK000274,2025-11-11,2026-02-07,2026-02-08,1,1,2,Standard,OTA,IT,134.93,0,0,0,3.8
BK000275,2023-06-04,2023-10-21,2023-10-22,1,3,0,Deluxe,Corporate,UK,166.64,0,1,3,0
BK000276,2024-07-10,2024-09-12,2024-09-19,7,3,0,Standard,Travel_Agent,BE,158.31,0,0,0,4.8
BK000277,2024-03-09,2024-04-12,2024-04-20,8,3,0,Executive,Direct,FR,431.45,0,0,0,5
BK000278,2024-07-30,2024-09-25,2024-09-28,3,2,2,Standard,Travel_Agent,NL,171.29,0,0,0,4.6
BK000279,2023-10-14,2024-01-10,2024-01-20,10,1,0,Executive,Travel_Agent,ES,505.86,4,0,0,4.2
BK000280,2024-07-09,2024-12-09,2024-12-12,3,2,0,Executive,Travel_Agent,FR,462.14,4,0,0,3.7
BK000281,2024-10-17,2024-12-04,2024-12-11,7,1,0,Deluxe,Travel_Agent,IT,258.33,0,1,1,0
BK000282,2025-09-13,2025-12-16,2025-12-24,8,2,0,Deluxe,Direct,IT,255.58,0,0,0,4.5
BK000283,2022-03-31,2022-04-24,2022-05-02,8,1,0,Suite,Direct,UK,290.6,0,0,0,4.7
BK000284,2024-03-24,2024-08-24,2024-09-06,13,2,0,Standard,Corporate,CH,160.1,4,0,5,3.8
BK000285,2025-03-07,2025-08-05,2025-08-18,13,2,0,Executive,Corporate,US,592.36,0,0,0,4.7
BK000286,2025-09-27,2026-03-03,2026-03-05,2,2,0,Deluxe,Travel_Agent,US,160.2,0,0,2,4.9
BK000287,2025-05-19,2025-07-28,2025-08-07,10,3,0,Standard,Corporate,ES,145.01,2,0,0,3.4
BK000288,2022-10-15,2023-02-13,2023-02-14,1,1,0,Deluxe,Travel_Agent,UK,173.41,0,0,0,4.7
BK000289,2025-05-22,2025-11-01,2025-11-04,3,3,0,Deluxe,Corporate,ES,170.21,1,0,0,4.8
BK000290,2022-09-25,2022-11-29,2022-12-09,10,2,0,Standard,OTA,FR,113.8,4,0,0,3.6
BK000291,2024-02-04,2024-02-27,2024-03-10,12,1,0,Standard,Travel_Agent,NL,109.44,0,0,0,4.4
BK000292,2022-12-24,2023-06-08,2023-06-13,5,3,0,Executive,Travel_Agent,IT,526.83,0,0,0,3.6
BK000293,2023-03-22,2023-05-28,2023-06-08,11,2,0,Executive,OTA,CA,386.01,4,0,0,4.5
BK000294,2025-05-16,2025-07-06,2025-07-13,7,3,0,Suite,Corporate,BE,342.64,3,0,4,4.8
BK000295,2022-09-27,2022-11-15,2022-11-16,1,3,1,Executive,OTA,DE,371.04,0,0,0,3.7
BK000296,2022-05-03,2022-08-27,2022-08-31,4,2,0,Suite,Travel_Agent,CA,447.02,3,0,0,4
BK000297,2023-03-02,2023-08-25,2023-09-05,11,2,2,Executive,OTA,ES,552.13,0,0,0,5
BK000298,2023-10-16,2024-03-13,2024-03-16,3,2,0,Suite,Travel_Agent,CH,263.05,0,0,0,5
BK000299,2025-02-15,2025-05-27,2025-06-08,12,1,1,Standard,Direct,NL,134.71,0,0,0,4.2
BK000300,2023-12-19,2024-02-22,2024-02-28,6,3,0,Suite,OTA,ES,253.79,0,0,0,4.6
BK000301,2025-09-20,2025-09-28,2025-09-29,1,3,0,Standard,Direct,CH,160.55,0,0,6,4.5
BK000302,2025-10-30,2026-01-16,2026-01-17,1,2,0,Deluxe,Travel_Agent,UK,205.29,0,0,0,4.8
BK000303,2024-03-07,2024-05-14,2024-05-23,9,2,0,Standard,Direct,NL,125.58,4,0,0,4.3
BK000304,2022-11-26,2023-03-05,2023-03-17,12,2,0,Suite,Travel_Agent,BE,260.36,2,0,0,4.3
BK000305,2023-07-18,2023-10-12,2023-10-21,9,1,0,Deluxe,Direct,NL,193.68,0,0,0,4.4
BK000306,2023-12-19,2024-04-10,2024-04-21,11,2,0,Standard,OTA,CA,116.68,1,0,0,4.6
BK000307,2022-10-15,2023-02-16,2023-02-22,6,1,0,Executive,Direct,DE,421.71,0,0,0,4.5
BK000308,2023-03-07,2023-07-10,2023-07-14,4,2,0,Standard,Corporate,UK,147.8,0,0,7,3.4
BK000309,2024-10-01,2025-01-19,2025-01-23,4,3,0,Suite,Corporate,ES,343.2,2,0,7,4.5
BK000310,2023-04-27,2023-08-11,2023-08-20,9,2,0,Executive,Direct,DE,504.9,1,0,0,4.4
BK000311,2024-11-14,2025-02-04,2025-02-14,10,1,2,Deluxe,Corporate,FR,186.66,4,0,0,3.4
BK000312,2023-06-17,2023-10-07,2023-10-18,11,1,0,Deluxe,OTA,UK,155.54,0,0,0,4.5
BK000313,2023-12-26,2024-02-07,2024-02-15,8,2,0,Suite,Travel_Agent,IT,295.43,0,1,0,0
BK000314,2025-09-13,2026-03-03,2026-03-05,2,2,0,Executive,OTA,CA,426.48,0,0,6,4.6
BK000315,2022-11-22,2022-12-17,2022-12-30,13,1,0,Deluxe,OTA,CH,259.26,0,0,0,5
BK000316,2025-07-07,2025-08-18,2025-08-29,11,2,0,Suite,OTA,NL,349.88,4,0,0,3.7
BK000317,2024-12-19,2025-02-22,2025-02-28,6,3,0,Deluxe,Travel_Agent,ES,185.87,2,0,0,3.9
BK000318,2023-04-26,2023-05-28,2023-06-06,9,3,0,Deluxe,Direct,BE,176.35,1,0,0,4.3
BK000319,2024-05-07,2024-07-02,2024-07-03,1,1,0,Deluxe,OTA,CH,237.23,4,0,2,4.2
BK000320,2023-02-14,2023-08-08,2023-08-15,7,3,0,Suite,Travel_Agent,NL,425.59,4,0,0,4.4
BK000321,2024-01-01,2024-01-04,2024-01-08,4,2,1,Standard,OTA,NL,162.24,2,1,0,0
BK000322,2022-08-10,2022-11-15,2022-11-21,6,1,0,Suite,OTA,DE,252.46,4,0,0,3.6
BK000323,2024-10-04,2024-11-12,2024-11-20,8,3,0,Deluxe,OTA,UK,161.05,0,0,0,4
BK000324,2022-01-09,2022-01-14,2022-01-16,2,1,0,Suite,OTA,CH,351.36,1,0,0,5
BK000325,2023-05-15,2023-08-22,2023-09-03,12,3,0,Suite,Direct,DE,339.76,0,1,4,0
BK000326,2023-06-20,2023-11-21,2023-11-28,7,3,1,Suite,Direct,ES,287.05,0,0,0,4.8
BK000327,2025-06-04,2025-10-16,2025-10-19,3,3,0,Standard,Travel_Agent,UK,136.68,0,0,0,4.4
BK000328,2023-02-01,2023-03-24,2023-04-06,13,2,0,Standard,Direct,CA,113.89,3,1,0,0
BK000329,2024-07-04,2024-09-25,2024-10-08,13,3,0,Deluxe,Travel_Agent,IT,287.88,1,0,0,3.9
BK000330,2025-01-06,2025-02-06,2025-02-16,10,1,0,Executive,Direct,CA,378.56,3,0,4,4.3
BK000331,2023-12-19,2024-06-14,2024-06-15,1,1,0,Suite,Direct,NL,355.77,0,1,5,0
BK000332,2022-10-10,2023-01-15,2023-01-17,2,3,0,Executive,OTA,IT,560.59,1,0,0,3.6
BK000333,2025-04-19,2025-05-16,2025-05-25,9,2,0,Suite,Corporate,US,271.3,0,0,0,4.5
BK000334,2024-01-20,2024-05-13,2024-05-23,10,1,0,Executive,Direct,CA,414.93,0,1,0,0
BK000335,2022-06-05,2022-11-01,2022-11-06,5,1,2,Suite,Corporate,CA,242.45,2,0,0,4
BK000336,2023-11-10,2023-12-12,2023-12-22,10,3,2,Deluxe,Travel_Agent,CH,231.52,2,0,0,4.5
BK000337,2023-01-26,2023-04-10,2023-04-17,7,2,0,Executive,Travel_Agent,CA,361.82,0,0,0,3.9
BK000338,2023-05-20,2023-11-14,2023-11-18,4,1,0,Standard,Travel_Agent,CH,112.81,1,0,0,4.3
BK000339,2023-04-15,2023-08-22,2023-09-04,13,2,0,Suite,Direct,DE,347.46,4,1,0,0
BK000340,2024-01-20,2024-03-01,2024-03-13,12,3,0,Suite,Travel_Agent,DE,240.46,3,0,0,5
BK000341,2022-03-10,2022-04-09,2022-04-12,3,1,1,Deluxe,Corporate,BE,172.34,0,0,0,3.6
BK000342,2022-09-04,2023-01-09,2023-01-16,7,1,0,Standard,OTA,IT,172.68,0,0,0,4.6
BK000343,2024-02-24,2024-07-29,2024-08-03,5,2,0,Deluxe,Travel_Agent,CH,260.04,0,0,0,4.8
BK000344,2024-04-05,2024-06-28,2024-07-03,5,1,0,Suite,Corporate,UK,408.51,1,0,3,5
BK000345,2025-06-09,2025-08-26,2025-09-06,11,1,0,Deluxe,Corporate,BE,223.44,2,1,0,0
BK000346,2023-07-28,2023-09-09,2023-09-12,3,3,0,Standard,Travel_Agent,DE,176.09,0,0,6,4.6
BK000347,2023-09-25,2024-01-14,2024-01-18,4,3,0,Executive,Direct,CA,498.68,3,0,2,5
BK000348,2023-01-26,2023-03-21,2023-03-24,3,2,0,Deluxe,Travel_Agent,DE,192.25,1,0,0,3.5
BK000349,2024-03-18,2024-07-23,2024-08-04,12,3,0,Deluxe,Corporate,DE,282.66,1,0,7,3.7
BK000350,2024-02-29,2024-06-15,2024-06-16,1,3,0,Executive,Corporate,DE,468.16,1,0,0,4.4
BK000351,2022-03-08,2022-07-09,2022-07-20,11,3,0,Suite,OTA,NL,421.35,4,0,0,4.7
BK000352,2023-10-02,2023-12-15,2023-12-25,10,2,0,Standard,OTA,BE,149.1,2,0,0,4.7
BK000353,2024-01-30,2024-04-15,2024-04-22,7,3,0,Standard,Direct,BE,132.06,0,0,0,5
BK000354,2025-11-09,2026-03-06,2026-03-13,7,1,2,Suite,OTA,FR,298.75,3,0,0,3.9
BK000355,2023-02-19,2023-04-22,2023-05-04,12,3,1,Suite,OTA,US,268.94,3,0,3,3.8
BK000356,2022-08-21,2022-11-27,2022-12-07,10,3,1,Suite,Direct,CA,262.4,0,0,0,5
BK000357,2024-06-08,2024-11-07,2024-11-19,12,3,1,Standard,Travel_Agent,US,106.3,0,0,3,5
BK000358,2024-11-02,2025-01-27,2025-02-01,5,3,0,Executive,OTA,DE,466.4,0,0,3,5
BK000359,2024-02-29,2024-07-20,2024-07-26,6,1,0,Standard,Direct,IT,171.94,0,0,4,4.2
BK000360,2024-02-03,2024-07-10,2024-07-19,9,2,0,Deluxe,Direct,CH,214.56,0,0,0,4.6
BK000361,2023-08-13,2023-09-22,2023-09-24,2,3,0,Standard,Travel_Agent,DE,163.9,0,0,0,4.3
BK000362,2023-04-09,2023-08-26,2023-08-31,5,3,0,Deluxe,OTA,DE,232.05,3,0,0,3.7
BK000363,2024-03-20,2024-07-21,2024-07-23,2,2,0,Standard,OTA,US,143.59,4,0,3,3.6
BK000364,2022-11-25,2023-05-23,2023-05-24,1,1,0,Executive,Direct,CH,346.97,2,0,0,4.3
BK000365,2023-05-06,2023-08-10,2023-08-11,1,1,0,Executive,OTA,CA,601.08,0,0,0,4.7
BK000366,2024-01-13,2024-02-22,2024-03-02,9,2,0,Suite,OTA,CH,300.16,2,0,6,5
BK000367,2023-03-13,2023-09-02,2023-09-08,6,3,0,Deluxe,Corporate,FR,262.93,1,0,3,3.5
BK000368,2022-11-08,2023-02-01,2023-02-02,1,3,0,Suite,Direct,ES,295.18,2,0,0,4
BK000369,2023-07-04,2023-10-08,2023-10-09,1,3,0,Deluxe,Corporate,ES,179.79,0,0,0,3.3
BK000370,2022-02-24,2022-06-04,2022-06-13,9,2,1,Executive,Direct,DE,569.53,4,0,7,5
BK000371,2022-08-30,2022-09-20,2022-09-25,5,3,0,Standard,Corporate,DE,172.78,0,0,2,4.4
BK000372,2023-01-06,2023-05-22,2023-06-03,12,3,0,Executive,Travel_Agent,UK,422.3,0,1,0,0
BK000373,2025-03-12,2025-09-03,2025-09-04,1,3,0,Executive,Direct,FR,579.86,0,0,0,4.9
BK000374,2025-03-23,2025-05-18,2025-05-29,11,3,0,Executive,Direct,US,335.69,0,0,6,4.2
BK000375,2025-05-28,2025-10-04,2025-10-06,2,1,0,Suite,Corporate,DE,280.55,1,1,0,0
BK000376,2025-05-18,2025-06-01,2025-06-05,4,3,0,Standard,Corporate,IT,151.39,0,1,0,0
BK000377,2025-09-26,2025-11-17,2025-11-20,3,2,0,Standard,Direct,ES,121.43,4,0,4,4.5
BK000378,2023-11-11,2024-02-04,2024-02-06,2,1,1,Standard,Direct,CA,137.35,0,0,0,4.5
BK000379,2023-09-30,2024-03-22,2024-04-04,13,3,0,Executive,Direct,BE,328.63,0,0,5,4.3
BK000380,2024-11-26,2025-03-09,2025-03-21,12,1,0,Deluxe,Corporate,ES,183.86,0,0,0,4.7
BK000381,2025-07-03,2025-08-09,2025-08-21,12,1,0,Executive,Direct,FR,598.52,0,0,0,5
BK000382,2022-09-29,2022-12-17,2022-12-28,11,3,0,Suite,Corporate,DE,355.56,0,0,0,4.9
BK000383,2024-06-05,2024-10-04,2024-10-15,11,1,0,Suite,Travel_Agent,US,269.57,4,0,0,4.3
BK000384,2022-03-06,2022-04-01,2022-04-12,11,3,0,Deluxe,Travel_Agent,BE,181.03,0,0,4,3.9
BK000385,2022-12-28,2023-04-17,2023-04-20,3,1,2,Suite,Direct,FR,274.54,0,1,0,0
BK000386,2024-02-11,2024-07-26,2024-08-02,7,2,0,Deluxe,OTA,CA,266.31,3,0,4,3.7
BK000387,2023-06-28,2023-08-01,2023-08-11,10,3,0,Suite,Travel_Agent,DE,445,0,1,0,0
BK000388,2025-11-03,2025-12-22,2026-01-01,10,2,0,Suite,Travel_Agent,CA,405.27,0,0,0,3.8
BK000389,2023-09-24,2024-01-29,2024-01-30,1,2,0,Deluxe,Travel_Agent,CH,236.79,0,0,0,4.4
BK000390,2024-05-18,2024-06-24,2024-07-02,8,3,0,Deluxe,Direct,DE,278.5,3,1,0,0
BK000391,2025-04-21,2025-07-03,2025-07-11,8,3,1,Suite,Travel_Agent,CH,339.56,3,0,0,5
BK000392,2023-05-19,2023-09-24,2023-10-05,11,1,2,Deluxe,OTA,CH,269.09,0,0,0,3.4
BK000393,2022-06-09,2022-10-05,2022-10-17,12,1,0,Suite,Travel_Agent,NL,265.85,1,0,0,5
BK000394,2024-04-05,2024-06-25,2024-06-27,2,1,2,Deluxe,Travel_Agent,ES,231.78,0,1,3,0
BK000395,2024-10-10,2024-10-12,2024-10-14,2,1,0,Deluxe,Direct,ES,177.07,0,0,0,4.9
BK000396,2025-08-22,2025-09-11,2025-09-18,7,3,0,Standard,Direct,ES,185.31,0,1,0,0
BK000397,2025-03-18,2025-06-27,2025-07-02,5,3,0,Standard,Travel_Agent,UK,163.24,1,0,0,4.8
BK000398,2023-12-19,2024-01-30,2024-02-03,4,1,0,Deluxe,Travel_Agent,DE,234.93,0,0,3,5
BK000399,2022-01-23,2022-03-24,2022-04-05,12,1,0,Deluxe,Corporate,UK,189.07,0,0,0,3.3
BK000400,2022-10-16,2022-11-09,2022-11-21,12,1,0,Suite,OTA,ES,286.36,0,0,5,5
BK000401,2023-06-26,2023-09-01,2023-09-11,10,2,0,Executive,OTA,BE,464.47,0,0,5,4.1
BK000402,2025-10-30,2025-12-18,2025-12-25,7,3,0,Suite,Direct,CH,339.26,0,0,0,3.7
BK000403,2023-07-09,2023-11-12,2023-11-17,5,2,0,Standard,Travel_Agent,FR,106.13,0,0,0,4.4
BK000404,2024-08-31,2024-12-02,2024-12-03,1,2,0,Suite,Direct,ES,335.12,4,0,0,4.7
BK000405,2025-10-26,2026-02-08,2026-02-10,2,3,0,Standard,OTA,UK,102.52,3,0,0,4.3
BK000406,2024-05-04,2024-06-27,2024-07-06,9,3,0,Executive,OTA,US,510.45,0,0,3,5
BK000407,2025-02-15,2025-05-03,2025-05-13,10,1,0,Standard,Direct,FR,132.05,0,0,0,4.9
BK000408,2025-06-19,2025-06-27,2025-07-09,12,1,0,Executive,Corporate,DE,524.47,0,0,0,3.7
BK000409,2023-06-17,2023-10-18,2023-10-28,10,2,0,Deluxe,Travel_Agent,FR,162.86,4,1,0,0
BK000410,2023-10-08,2024-01-22,2024-01-27,5,1,2,Executive,Travel_Agent,UK,531.58,0,0,0,4.7
BK000411,2023-02-05,2023-07-05,2023-07-16,11,1,0,Executive,Direct,CH,489.26,0,0,0,3.8
BK000412,2024-06-27,2024-08-15,2024-08-17,2,3,0,Deluxe,Travel_Agent,DE,230.18,2,0,0,3.3
BK000413,2025-10-09,2026-03-20,2026-03-29,9,2,0,Executive,Direct,US,406.53,4,0,0,4.7
BK000414,2022-12-06,2023-05-08,2023-05-13,5,3,0,Suite,Direct,FR,244.7,0,0,0,5
BK000415,2023-04-09,2023-07-03,2023-07-04,1,2,0,Standard,OTA,BE,162.94,1,0,0,3.3
BK000416,2022-12-03,2023-05-15,2023-05-24,9,2,0,Deluxe,Direct,DE,159.17,0,0,4,4.9
BK000417,2023-09-29,2023-12-05,2023-12-13,8,2,0,Deluxe,OTA,BE,258.57,0,0,0,3.3
BK000418,2022-05-15,2022-08-17,2022-08-27,10,1,0,Standard,Travel_Agent,DE,175.73,2,0,0,3.5
BK000419,2025-09-29,2026-02-09,2026-02-12,3,2,0,Executive,Corporate,BE,385.43,0,0,0,5
BK000420,2022-08-26,2022-10-01,2022-10-10,9,3,0,Deluxe,Direct,FR,184.26,1,1,0,0
BK000421,2022-08-14,2022-08-22,2022-08-25,3,2,0,Deluxe,Direct,CA,216.21,0,0,2,3.9
BK000422,2022-02-23,2022-03-10,2022-03-21,11,3,0,Executive,Direct,IT,328.58,0,0,0,3.7
BK000423,2025-08-11,2025-09-15,2025-09-26,11,2,1,Deluxe,OTA,CA,229.54,0,1,0,0
BK000424,2023-07-12,2023-10-02,2023-10-08,6,3,0,Executive,Travel_Agent,US,428.98,3,0,5,4.5
BK000425,2025-05-13,2025-08-10,2025-08-20,10,2,0,Deluxe,OTA,ES,287.26,4,0,0,3.5
BK000426,2025-08-15,2025-11-23,2025-11-29,6,1,0,Suite,Direct,FR,258.74,0,0,0,4
BK000427,2025-05-12,2025-10-07,2025-10-13,6,3,0,Executive,Corporate,BE,352.52,1,0,0,5
BK000428,2022-02-10,2022-08-06,2022-08-13,7,1,0,Standard,Corporate,CA,176.36,1,0,0,3.6
BK000429,2023-03-22,2023-04-24,2023-05-02,8,1,0,Suite,Corporate,FR,239.51,0,0,5,4.9
BK000430,2023-03-05,2023-03-16,2023-03-22,6,3,0,Suite,Travel_Agent,DE,253.84,0,1,0,0
BK000431,2022-11-14,2022-12-09,2022-12-14,5,2,2,Deluxe,OTA,FR,212.33,0,0,0,4.9
BK000432,2024-11-28,2025-05-23,2025-05-27,4,3,0,Deluxe,Travel_Agent,DE,153.43,0,0,2,4.3
BK000433,2023-03-02,2023-08-18,2023-08-19,1,1,0,Executive,OTA,IT,602.67,0,0,0,5
BK000434,2025-10-07,2025-11-14,2025-11-16,2,2,0,Deluxe,Direct,CA,202.22,2,0,6,4.7
BK000435,2022-06-08,2022-09-05,2022-09-10,5,2,0,Executive,Corporate,CH,502.42,0,0,0,3.6
BK000436,2023-08-24,2023-11-04,2023-11-07,3,1,0,Suite,Direct,IT,245.15,2,0,0,4.8
BK000437,2022-06-17,2022-12-13,2022-12-19,6,1,0,Standard,Corporate,ES,167.02,1,0,0,4.3
BK000438,2022-03-16,2022-08-27,2022-09-04,8,1,0,Deluxe,Direct,IT,219.78,0,0,0,3.5
BK000439,2022-07-09,2022-09-05,2022-09-07,2,2,0,Standard,OTA,BE,145.56,3,0,0,4.4
BK000440,2022-03-24,2022-07-18,2022-07-26,8,2,0,Suite,Direct,BE,383.25,0,0,6,4.6
BK000441,2023-01-18,2023-05-27,2023-06-02,6,2,0,Executive,Corporate,BE,433.58,3,0,0,4
BK000442,2022-02-17,2022-03-11,2022-03-20,9,2,0,Executive,Direct,UK,359.9,0,0,0,5
BK000443,2022-10-28,2022-11-16,2022-11-19,3,3,0,Deluxe,OTA,IT,170.27,1,0,6,4.9
BK000444,2022-01-05,2022-06-07,2022-06-13,6,1,0,Deluxe,Direct,NL,269,3,0,0,3.5
BK000445,2024-09-23,2024-10-04,2024-10-10,6,1,1,Deluxe,OTA,DE,203.5,2,0,0,4.1
BK000446,2024-12-20,2025-02-20,2025-02-21,1,1,0,Suite,Direct,IT,283.23,0,0,0,4.7
BK000447,2024-10-18,2025-03-07,2025-03-08,1,3,0,Deluxe,Corporate,NL,163.01,1,0,0,4
BK000448,2023-05-21,2023-08-01,2023-08-03,2,3,0,Suite,Corporate,BE,352.63,0,1,0,0
BK000449,2024-10-03,2024-10-07,2024-10-17,10,2,0,Executive,Travel_Agent,UK,398.31,0,0,0,3.7
BK000450,2023-12-24,2024-02-16,2024-02-28,12,1,0,Suite,Direct,BE,283.52,0,0,0,3.7
BK000451,2025-05-17,2025-07-20,2025-07-27,7,3,2,Suite,Direct,US,365.45,0,0,0,5
BK000452,2023-01-28,2023-07-10,2023-07-20,10,3,2,Deluxe,Corporate,UK,282.65,0,0,5,4.3
BK000453,2024-09-10,2024-11-23,2024-11-25,2,3,0,Standard,OTA,DE,106.48,0,0,3,4.1
BK000454,2025-04-30,2025-09-07,2025-09-09,2,3,0,Executive,Direct,ES,499.27,4,1,0,0
BK000455,2022-02-06,2022-08-04,2022-08-14,10,3,0,Deluxe,Corporate,FR,281.82,4,0,0,4.4
BK000456,2024-12-29,2025-01-23,2025-01-31,8,3,1,Standard,Travel_Agent,IT,145.38,0,0,0,4.1
BK000457,2023-08-26,2024-02-10,2024-02-15,5,2,0,Suite,Direct,NL,274.34,0,0,0,5
BK000458,2022-11-05,2023-01-30,2023-02-06,7,2,0,Standard,OTA,IT,159.05,4,0,0,4.8
BK000459,2024-05-22,2024-06-29,2024-07-02,3,1,0,Deluxe,OTA,NL,282.45,2,0,0,4.7
BK000460,2025-07-31,2026-01-08,2026-01-15,7,1,0,Standard,Corporate,IT,169.53,3,0,0,4
BK000461,2025-03-25,2025-05-11,2025-05-24,13,3,2,Executive,Direct,ES,412.12,1,0,1,5
BK000462,2024-02-20,2024-07-31,2024-08-09,9,1,0,Standard,OTA,ES,170.13,4,0,3,3.5
BK000463,2022-06-12,2022-07-15,2022-07-28,13,3,2,Standard,Direct,UK,182.24,0,0,0,4.5
BK000464,2023-09-06,2024-01-03,2024-01-06,3,3,0,Standard,Corporate,CA,163.63,3,0,0,3.6
BK000465,2022-03-31,2022-06-26,2022-07-08,12,3,1,Suite,Corporate,DE,386.95,0,0,0,3.7
BK000466,2024-06-17,2024-11-30,2024-12-13,13,3,0,Executive,OTA,NL,363.19,3,0,0,3.7
BK000467,2025-05-07,2025-06-12,2025-06-19,7,3,0,Executive,OTA,US,506.98,1,0,0,5
BK000468,2024-06-04,2024-10-21,2024-10-27,6,2,0,Suite,Corporate,ES,306.82,2,0,7,4.8
BK000469,2023-11-08,2023-11-26,2023-12-06,10,3,2,Standard,Direct,NL,116.89,0,0,0,4.4
BK000470,2025-06-14,2025-09-16,2025-09-26,10,1,0,Suite,Travel_Agent,UK,410.39,0,0,0,4
BK000471,2024-02-13,2024-02-17,2024-02-28,11,2,2,Executive,Corporate,ES,352.59,0,0,4,5
BK000472,2022-09-25,2023-03-03,2023-03-15,12,1,0,Standard,Direct,ES,135.55,0,0,0,4.3
BK000473,2022-01-13,2022-05-27,2022-05-29,2,3,0,Standard,OTA,DE,128.08,0,0,0,3.6
BK000474,2025-03-09,2025-08-25,2025-09-06,12,3,0,Deluxe,Travel_Agent,DE,244.67,3,0,0,3.5
BK000475,2025-06-27,2025-08-25,2025-09-02,8,1,0,Executive,Direct,BE,507.1,0,0,0,3.8
BK000476,2024-01-25,2024-06-22,2024-06-27,5,1,0,Suite,Corporate,US,356.94,0,0,0,4.2
BK000477,2022-12-23,2023-02-20,2023-02-24,4,2,0,Suite,Direct,ES,251.99,0,0,0,4.2
